print,type,snippet,headline,word.count,popular
1,News,"On a day of damage control, the tech companys chief legal officer, David Drummond, talked about how it electronically sends user data in response to lawful requests.",Google Offers Some Detail About How It Transfers Data to the Government,524,0
1,News,"The stores, at 1,500 to 2,200 square feet, will be the biggest stores-within-a-store at Best Buy, which has similar dedicated areas for Samsung and Apple products.",Microsoft to Open Mini-Stores Inside Best Buy ,244,0
1,Blog,Prosecutors from New York State and San Francisco want phone makers to add features that would make stealing a smartphone pointless.,Smartphone Makers Pressed to Address Growing Theft Problem,405,0
1,News,"In a secret court in Washington, Yahoos top lawyers made their case. The government had sought help in spying on certain foreign users, without a warrant, and Yahoo had refused, saying the broad requests were unconstitutional, Claire Cain Miller r",Daily Report:  Secret Court Ruling in 2008 Put Technology Companies in Bind,240,0
1,News,"Tips for tackling New York City with children, cheese blintzes for Fathers Day, protecting a PC from spam and spoofs and other consumer-focused news from The New York Times.",Friday Reading: Tips for Tackling New York With Children,101,0
1,News,"The CDW Corporation disclosed plans to price its initial public offering at $20 to $23 a share, valuing the entire company at about $3.6 billion at the midpoint of that range, or half of what its owners paid for it in 2007.","In I.P.O., CDW to Fall Short of Boom-Era Valuation",385,0
0,News,"At E3, a video game trade show where novelty is prized, Microsoft drew resentment for its plans to monitor gamers use of resold games.",Unwelcome Innovation Earns Gamers Jeers,830,0
1,News,"The social network said it received 9,000 to 10,000 requests for data from American law enforcement authorities in the second half of 2012.",Facebook Discloses Basic Data on Law-Enforcement Requests,510,0
1,News,"Google sought permission to publish more granular data on national security requests than Facebook or Microsoft published, and said anything less didnt provide enough transparency.",Google Calls U.S. Data Request Disclosures a Step Backward for Users ,458,0
1,News,"From the outside, most smartphones look the same, and technology companies seem to be making a bigger effort to distinguish themselves by the interface experience.",Disruptions: Mobile Competition Shifts to Software Design,817,0
0,Other,Weve gotten used to being watched. But who watches the watchers?,Living With the Surveillance State,1301,0
0,News,A disclosure of documents obtained by Edward J. Snowden suggests the countries eavesdropped at 2009 conferences.,New Leak Indicates Britain and U.S. Tracked Diplomats,932,1
1,News,"The Internet giant said it had received 12,000 to 13,000 requests for data from American law enforcement authorities from December through May.","The Latest to Disclose Government Requests, Yahoo Reveals the Least",260,0
1,News,"Technology companies, under fire after revelations that they secretly gave customer information to the federal government, are putting out data to reassure their users, but rather than provide clarity the disclosures have left many questions unanswer",Daily Report: Tech Companies Reveal Some Numbers on Requests for Customer Data,222,0
1,News,"Google may have pushed the boundaries of antitrust law in its Waze deal, but the question is whether the government pushes back.",Google's Effort to Skirt Regulation May Invite More Scrutiny,1249,0
1,News,Google escalated its pressure on the government to permit it to publish more detailed data about the requests it receives for the information of foreign users.,Google Asks Secret Court for Permission to Publish National Security Request Data,556,0
1,News,"Or is it better to be self-financed? Which of two data companies, financed differently, do you think is better positioned?",Is $75 Million in Venture Capital an Advantage?,908,0
1,News,"Many people are getting movies and TV shows over the Internet. By some measures, Apple is No. 1 in online video, but by others, Netflix leads the way.",Apple and Netflix Dominate Online Video,383,0
1,News,"General Electric is deploying sensors with the locomotives, wind turbines and other products it makes, to improve how they work in the field.","G.E. Makes the Machine, and Then Uses Sensors to Listen to It",1707,0
1,News,Data analytics are allowing precincts to focus their manpower more purposefully.,In Hot Pursuit of Numbers to Ward Off Crime ,1033,0
0,News,"Technology experts and former intelligence officials say the rise of data mining, both as an industry and as a crucial intelligence tool, has created a complex reality.",Webs Reach Binds N.S.A. and Silicon Valley Leaders,1308,1
1,News,Increasingly broad connections between Silicon Valley and the National Security Agency reflect the degree to which they are now in the same business.,Daily Report: Deepening Ties Between N.S.A. and Silicon Valley ,390,0
1,News,"Now that Yahoo has completed its billion dollar acquisition of the microblogging service Tumblr, the question is how it will manage its newest service.",Yahoo Completes Tumblr Acquisition ,191,0
1,News,"Microsoft reversed controversial policies about how its new Xbox One game console will operate, which would probably have slammed the brakes on the used games business.",Xbox Reversal Won't Stop the Inevitable,445,0
0,Other,So whats really different about American economy in the 21st century?,Profits Without Production,789,0
1,News,"Shortly after Tesla unveiled its new battery-swapping technology, the company caught wind of an effort in the New York State legislature to ban the sale of cars without franchised dealerships.",Tesla Fast-Tracks Battery Swapping While Fighting a Legislative Attack,748,0
0,News,"Edward J. Snowden, whose release of classified files has sparked a debate over the proper limits of government monitoring, was charged with violating the Espionage Act and theft of government property.",Ex-Contractor Is Charged in Leaks on N.S.A. Surveillance,1434,0
1,News,"Federal regulators are preparing to sue Jon S. Corzine over the collapse of MF Global. | With markets in a tailspin, some economists are asking if Ben Bernanke said too much. | Investors have been exiting their bond investments with unprecedented fer",U.S. Poised to Sue Corzine Over MF Global,1926,0
1,News,"Google Ventures does things differently from most venture capital firms, like seeking investment advice from all its staff and sharing carried interest with everyone in the firm, not just partners.",A Different Approach at Google Ventures,437,0
1,News,"Barnes & Noble reported a bigger loss for the fiscal fourth quarter than analysts expected, and conceded that its Nook cannot compete with other color e-readers.","Losing Ground on Nook, Barnes & Noble Ceases Its Own Manufacture of Color Versions",782,0
1,News,"An early pioneer in the use of advanced computing and data tools, the industry has lagged in using technology to personalize offers and customer service, according to a report.",Why the Airline Industry Needs Another Data Revolution  ,698,0
1,News,"Microsoft is supporting for an array of 3-D printers in Windows 8.1, in a move to position itself as a leader in the emerging technology.",Microsoft Moves to Simplify 3-D Printing,530,0
0,News,"The founder of Wikipedia has a brand-new life in London with Kate Garvey, his third wife, whom he often describes as the most connected woman in London.",Jimmy Wales Is Not an Internet Billionaire,4579,0
